32700.3;-14529
32474.4;-14432
32965.5;-14632
33637.1;-14727
40008.2;-14832
33332.1;-14637
34922.2;-14813
36123.1;-14823
35812.1;-14817
29563.1;-13960
29728.4;-14107
30536.5;-14117
30758.1;-14170
30934.7;-14216
30938.5;-14317
25532;-12876
25596.3;-13094
25874.7;-13098
26162.6;-13278
26184.8;-13298
26466.3;-13353
26534.1;-13500
32151.7;-14368
24676.1;-12234
24635.7;-12217
24498;-12034
24622.6;-12123
24552.6;-12087
24832.9;-12417
25091.8;-12559
24760;-12292
24945.1;-12445
24700.1;-12270
24588.5;-12120
24509.5;-12070
22455.9;-9039
22619;-9374
25480.4;-12816
26357.4;-13322
26087.3;-13216
27599.7;-13546
24969.1;-12492
25010.4;-12506
25571.9;-12928
22195.4;-8417
22349.3;-8822
22250.5;-8423
25397.1;-12729
25311.1;-12728
25407.3;-12781
21775.5;-6093
21526.2;-4149
24809.3;-12320
22116.3;-8065
21489.8;-2625
22566;-9305
21603.3;-4554
21626.5;-5123
21809.1;-6347
28082.7;-13732
28536.6;-13785
24444;-12012
28255.8;-13746
27523.6;-13545
27790.2;-13693
28875;-13926
25112;-12639
21506.3;-3693
21502.7;-3491
22480.3;-9227
22361.3;-8875
21884.3;-6991
22628.5;-9449
22111.9;-7863
21486.2;-2423
22191;-8215
21956.7;-7443
26020.6;-13105
28604;-13840
28756.1;-13925
21482.2;-2221
21622.8;-4921
21522.6;-3947
21731.3;-6017
21854.9;-6639
27943.7;-13724
24894.6;-12439
21484.8;-2322
22652.1;-9452
22275.5;-8564
21480.8;-2120
22031.1;-7613
22076.8;-7848
27751.8;-13671
22432.4;-8969
21599.7;-4352
21597.4;-4349
22755.5;-9849
21671.8;-5575
21668.1;-5373
21469.4;-1967
21468;-1866
21812.9;-6549
22073.5;-7801
25241.1;-12706
23385.5;-11323
23370.2;-11229
23382.6;-11230
23033.6;-10916
24072.7;-11788
23048.9;-11010
23946.8;-11689
23159.1;-11210
23104;-11063
24013.1;-11727
23812.3;-11488
23702.1;-11447
22996.8;-10863
22879.6;-10569
22909.7;-10576
22981.4;-10769
22767.3;-10128
22677.1;-9540
22677.8;-9641
22766.9;-10027
22877.8;-10523
22689.1;-9723
22768.1;-10229
22689.9;-9824
22814.1;-10376
24157.6;-11928
24552.8;-12103
22813.3;-10275
22975.4;-10723
22929.2;-10716
22766;-9926
23932.8;-11688
24073.9;-11889
22861.9;-10429
