492.969;-43414
492.934;-43395
492.883;-43362
492.82;-43318
492.81;-43312
492.686;-43277
492.531;-43175
492.386;-43149
492.334;-43145
492.141;-43014
492.008;-42973
491.97;-42901
491.956;-42895
491.905;-42875
491.855;-42770
491.735;-42762
491.666;-42740
491.622;-42707
491.568;-42674
491.543;-42631
491.5;-42627
491.378;-42543
491.316;-42537
491.175;-42452
491.151;-42433
491.125;-42406
490.988;-42324
490.857;-42263
490.663;-42233
490.652;-42192
490.474;-42102
490.335;-42020
490.263;-42011
490.211;-41959
490.075;-41880
489.948;-41839
489.919;-41718
489.873;-41715
489.76;-41708
489.737;-41608
489.651;-41598
489.495;-41554
489.463;-41467
489.374;-41412
489.242;-41411
489.163;-41275
489.14;-41255
488.934;-41239
488.808;-41100
488.678;-41099
488.493;-40968
488.371;-40927
488.187;-40796
487.946;-40683
487.762;-40552
487.652;-40321
487.649;-40220
487.555;-40190
487.552;-40089
487.55;-40059
486.968;-40032
486.787;-39901
486.531;-39777
486.35;-39646
486.254;-39577
486.171;-39490
486.074;-39446
486.071;-39345
485.906;-39282
485.9;-39228
485.893;-39189
485.736;-39165
485.728;-39151
485.615;-39126
485.438;-38995
485.343;-38825
485.339;-38785
485.166;-38694
484.992;-38538
484.916;-38453
484.891;-38427
484.724;-38416
484.663;-38351
484.624;-38227
484.579;-38206
484.367;-38173
484.364;-38072
484.21;-37994
484.167;-37962
483.994;-37951
483.992;-37850
483.926;-37822
483.753;-37710
483.7;-37471
483.582;-37453
483.542;-37437
483.535;-37426
483.503;-37419
483.459;-37383
483.431;-37352
483.224;-37329
483.223;-37243
483.222;-37228
483.188;-37205
483.134;-37116
482.993;-37088
482.943;-37056
482.779;-36894
482.718;-36757
482.713;-36752
482.472;-36625
482.263;-36578
482.261;-36477
482.194;-36349
482.037;-36337
482.028;-36232
481.983;-36201
481.968;-36108
481.943;-36101
481.929;-36078
481.924;-36077
481.864;-36076
481.723;-36075
481.682;-35973
481.553;-35842
481.324;-35652
481.175;-35602
481.14;-35453
481.132;-35446
480.961;-35361
480.766;-35353
480.656;-35337
480.654;-35236
480.489;-35119
480.444;-34995
480.253;-34933
480.199;-34747
480.146;-34658
479.879;-34603
479.857;-34598
479.855;-34497
479.78;-34453
479.703;-34442
479.701;-34341
479.547;-34267
479.499;-34132
479.453;-34120
479.362;-34029
479.192;-33937
479.19;-33836
479.015;-33776
478.937;-33645
478.893;-33597
478.86;-33591
478.838;-33564
478.657;-33523
478.579;-33392
478.573;-33297
478.474;-33216
478.4;-33177
478.319;-33116
478.233;-33057
478.231;-32956
478.157;-32926
478.091;-32924
478.085;-32901
477.978;-32885
477.954;-32789
477.901;-32754
477.83;-32729
477.828;-32625
477.76;-32530
477.574;-32453
477.524;-32302
477.474;-32277
477.458;-32274
477.33;-32162
477.27;-32130
477.255;-32031
477.167;-31995
477.091;-31985
476.99;-31865
476.916;-31823
476.803;-31723
476.792;-31617
476.767;-31553
476.665;-31547
476.631;-31497
476.579;-31422
476.509;-31397
476.498;-31291
476.38;-31285
476.346;-31235
476.325;-31176
476.273;-31104
476.201;-31029
476.171;-30994
476.097;-30959
476.087;-30853
475.901;-30817
475.869;-30622
475.759;-30588
475.725;-30576
475.68;-30450
475.583;-30363
475.499;-30289
475.446;-30250
475.438;-30181
475.358;-30079
475.353;-30067
475.327;-30048
475.296;-30012
475.277;-29947
475.197;-29918
475.108;-29895
475.057;-29769
474.96;-29754
474.927;-29723
474.854;-29575
474.837;-29547
474.782;-29444
474.66;-29383
474.622;-29210
474.556;-29204
474.545;-29034
474.378;-29020
474.35;-28990
474.29;-28924
474.138;-28848
474.119;-28694
474.051;-28672
474.036;-28669
474.019;-28619
473.979;-28614
473.966;-28538
473.88;-28522
473.877;-28435
473.779;-28343
473.709;-28212
473.621;-28109
473.62;-28102
473.552;-27978
473.551;-27971
473.529;-27633
473.468;-27602
473.361;-27592
473.327;-27490
473.292;-27461
473.231;-27430
473.198;-27328
473.091;-27318
472.977;-27203
472.935;-27084
472.742;-27031
472.74;-26930
472.704;-26695
472.538;-26654
472.536;-26553
472.471;-26523
472.469;-26422
472.468;-26318
472.238;-26247
472.236;-26146
472.112;-26085
472.082;-26013
472.015;-25837
471.861;-25603
471.852;-25497
471.812;-25305
471.69;-25278
471.638;-25031
471.511;-25023
471.488;-24986
471.417;-24775
471.408;-24758
471.287;-24697
471.285;-24596
471.248;-24457
471.192;-24449
471.11;-24216
470.983;-24138
470.981;-24037
470.889;-23890
470.874;-23784
470.769;-23452
470.701;-23437
470.581;-23302
470.566;-23196
470.522;-22955
470.507;-22849
470.447;-22791
470.298;-22783
470.291;-22707
470.282;-22677
470.202;-22560
470.096;-22550
470.068;-22535
469.978;-22388
469.963;-22282
469.902;-21972
469.807;-21880
469.679;-21800
469.664;-21694
469.614;-21520
469.57;-21395
469.544;-21297
469.487;-21279
469.4;-21111
469.38;-21063
469.371;-20954
469.318;-20932
469.274;-20870
469.192;-20691
469.149;-20658
469.093;-20472
469.025;-20417
468.944;-20238
468.929;-20132
468.921;-20026
468.854;-19850
468.797;-19839
468.782;-19730
468.758;-19653
468.693;-19646
468.693;-19477
468.664;-19382
468.642;-19305
468.549;-19291
468.531;-19196
468.485;-19149
468.443;-19087
468.393;-18915
468.379;-18911
468.365;-18908
468.301;-18732
468.25;-18560
468.238;-18509
468.224;-18506
468.203;-18404
468.188;-18337
468.174;-18334
468.141;-18181
468.11;-18158
468.091;-18009
468.064;-18002
468.024;-17849
468.014;-17830
468.001;-17826
467.961;-17673
467.951;-17654
467.91;-17404
467.853;-17341
467.788;-17290
467.726;-17114
467.718;-17008
467.573;-16610
467.572;-16520
467.505;-16384
467.419;-16189
467.36;-16058
467.353;-15880
467.318;-15857
467.247;-15787
467.189;-15656
467.033;-15430
467.026;-15228
466.968;-15097
466.888;-14936
466.83;-14805
466.755;-14735
466.754;-14634
466.747;-14432
466.73;-14335
466.618;-14246
466.577;-14102
466.426;-13985
466.368;-13809
466.273;-13339
466.234;-13305
466.2;-13055
466.157;-13001
466.156;-12900
466.139;-12835
466.125;-12751
466.111;-12723
466.069;-12652
466.068;-12551
466.063;-12430
466.051;-12378
465.993;-12146
465.977;-12081
465.903;-11676
465.898;-11575
465.896;-11474
465.876;-11272
465.87;-11070
465.777;-10756
465.77;-10554
465.631;-10391
465.62;-10343
465.564;-10212
465.563;-9986
465.552;-9938
465.494;-9903
465.426;-9724
465.42;-9522
465.415;-9450
465.401;-9387
465.359;-9319
465.334;-9208
465.328;-9006
465.268;-8803
465.205;-8510
465.199;-8308
465.181;-8277
465.134;-7903
923.081;-73342
945.61;-73418
948.158;-73447
1078.39;-73741
1102.01;-73820
1110.94;-73823
1111.49;-73845
492.678;-43196
492.752;-43300
493.048;-43557
493.25;-43607
493.279;-43632
493.293;-43652
493.31;-43713
493.329;-43733
493.512;-43763
493.533;-43838
493.534;-43904
493.587;-43928
493.741;-43985
493.797;-43994
493.856;-44062
493.977;-44106
494.005;-44141
494.086;-44270
494.245;-44409
494.44;-44638
494.675;-44740
494.78;-44747
494.826;-44789
494.897;-44848
495.048;-44857
495.142;-44885
495.187;-44909
495.276;-45039
495.435;-45085
495.447;-45161
495.489;-45352
495.492;-45360
495.504;-45370
495.714;-45572
495.923;-45674
496.01;-45728
496.19;-45805
496.201;-45830
496.236;-45950
496.483;-45995
496.495;-46005
496.504;-46014
496.506;-46026
496.515;-46106
496.53;-46140
496.542;-46150
496.735;-46238
496.751;-46276
496.759;-46352
496.9;-46446
497.052;-46514
497.069;-46552
497.526;-46770
497.578;-46794
497.8;-46920
497.883;-46984
498.342;-47023
498.38;-47343
498.472;-47396
498.603;-47488
498.814;-47513
498.877;-47619
499.064;-47725
499.081;-47750
499.128;-47831
499.356;-47881
499.432;-47955
499.662;-48005
499.726;-48111
500.106;-48165
500.315;-48197
500.732;-48271
500.752;-48499
500.862;-48515
501.073;-48547
501.175;-48677
501.326;-48691
501.388;-48706
501.393;-48798
501.397;-48899
501.645;-49028
501.71;-49134
501.993;-49265
502.209;-49297
502.274;-49403
502.561;-49615
502.887;-49777
502.907;-49861
503.196;-49959
503.419;-49967
503.485;-50203
503.816;-50365
504.027;-50393
504.326;-50409
504.36;-50471
504.393;-50515
504.454;-50519
504.484;-50537
504.684;-50653
504.775;-50675
505.024;-50815
505.086;-50887
505.426;-51049
505.726;-51120
506.073;-51282
506.132;-51354
506.734;-51422
506.801;-51528
507.084;-51584
507.152;-51690
507.662;-51712
507.672;-51751
507.842;-51819
508.115;-51825
508.116;-51826
508.154;-51940
508.266;-52024
508.476;-52054
508.567;-52155
508.844;-52163
508.855;-52284
508.93;-52286
508.982;-52426
509.506;-52432
509.574;-52517
509.638;-52663
509.991;-52751
510.111;-52868
510.646;-52874
510.659;-52999
510.782;-53037
511.211;-53212
511.433;-53312
512.001;-53504
512.358;-53719
512.606;-53750
512.669;-53775
512.741;-53881
513.154;-53945
513.226;-54051
513.541;-54107
513.61;-54230
513.858;-54255
513.93;-54361
514.296;-54374
514.334;-54533
514.498;-54562
514.728;-54608
