8363;0
8363.17;-202
8363.79;-303
8363.88;-404
8364.53;-606
8365.15;-707
8374.66;-868
8375.28;-969
8375.38;-1070
8376.75;-1474
8377.38;-1575
8380.52;-1992
8380.7;-2194
8393.85;-2860
8394.48;-2961
8411.79;-3255
8420.08;-3423
8422.24;-4029
8439.43;-4121
8440.19;-4323
8454.49;-4914
8455.13;-5015
8471.83;-5199
8508.21;-5383
8520.18;-5509
8520.42;-5711
8536.14;-6387
8557.27;-6681
8581.37;-6950
8632.57;-7003
8649.47;-7261
8649.96;-7428
8650.66;-7529
8674.49;-7722
8709.24;-7991
8752.35;-8192
8792.41;-8522
10278.2;-13414
10359.9;-13490
10390.6;-13511
10461.8;-13528
12371.3;-14813
12930.6;-14823
11533.2;-14279
13453.8;-14832
8645.71;-7032
8648.93;-7097
8735.26;-7992
8739.71;-8100
8780.87;-8413
8791.21;-8494
8793.8;-8567
8886.9;-9255
8942.38;-9655
8967.18;-9857
8995.5;-9993
8998.26;-9994
9004.05;-10057
9022.48;-10194
9049.25;-10258
9060.92;-10394
9078.09;-10460
9093.54;-10461
9109.38;-10661
9152.47;-10861
9184.1;-10865
9201.09;-10994
9232.29;-11086
9239.36;-11117
9243.75;-11172
9246.39;-11194
9270.94;-11260
9280.72;-11283
9309.62;-11461
9332.99;-11483
9360.94;-11560
9361.86;-11661
9414.24;-11708
9430.64;-11782
9435.19;-11816
9481.23;-11917
9503.48;-12049
9536.17;-12082
9547.78;-12117
9561.51;-12249
9591.23;-12283
9615.14;-12296
9623.1;-12360
9640.71;-12404
9703.91;-12505
9706.29;-12515
9759.57;-12670
9781.14;-12705
9824.35;-12871
9910.89;-12982
9971.21;-13071
10017.2;-13110
10067.7;-13182
10098.3;-13273
10178.1;-13310
10221.9;-13332
8705.39;-7777
8740.38;-8177
8755.59;-8276
8756.25;-8377
8779.37;-8399
8786.13;-8438
8789.84;-8445
8794.88;-8616
8804.33;-8638
8805.01;-8739
8819.38;-8829
8829.06;-8939
8839.12;-8999
8840.85;-9029
8848.97;-9139
8867.86;-9231
8887.9;-9268
8891.09;-9330
8891.83;-9431
8921.52;-9530
8922.28;-9631
8942.94;-9670
8949.3;-9831
8975.81;-9870
9005.37;-10070
9048.34;-10219
10704;-13605
10765.1;-13696
10780.1;-13716
10811.3;-13717
10836.1;-13805
10845;-13827
10898.1;-13896
10913.7;-13918
10945.5;-13919
10976.6;-14007
10987.8;-14027
11026.4;-14028
11050;-14118
11089.8;-14119
11100;-14141
11135.9;-14207
11148.7;-14229
11180.7;-14230
11575.9;-14338
11774.3;-14341
11776;-14442
11885.8;-14481
12066;-14580
12067.8;-14681
12237.1;-14710
