160382;-12419
160429;-12538
110180;0
110192;-119
110264;-898
110280;-1017
110348;-1108
110353;-1495
110369;-1614
110426;-1887
110442;-2006
110526;-2484
110542;-2603
110783;-2756
110795;-2875
110877;-3126
110894;-3245
111107;-3268
111126;-3306
111166;-3483
111179;-3602
111299;-3733
111312;-3852
112113;-4053
112262;-4146
112275;-4265
112282;-4303
112296;-4422
112314;-4480
112489;-4730
112503;-4849
113139;-4926
113587;-5028
113793;-5278
113807;-5397
113822;-5455
113836;-5574
114029;-5579
114050;-5824
114636;-5923
115425;-5970
115439;-6127
115543;-6185
115558;-6304
115689;-6435
115704;-6554
115913;-6662
116543;-6761
116950;-6766
116966;-6885
117387;-6965
117543;-7044
117560;-7163
117656;-7273
117673;-7392
118364;-7491
119007;-7604
119025;-7723
119666;-7882
119684;-8001
120024;-8034
120554;-8100
120759;-8133
121238;-8213
121257;-8332
121887;-8432
121907;-8551
122173;-8643
122871;-8650
123108;-8742
123610;-8763
123631;-8882
123851;-8974
124505;-9074
124525;-9193
125183;-9219
125449;-9292
126118;-9318
126372;-9524
127080;-9550
127350;-9623
127778;-9650
127801;-9769
128789;-9868
129217;-9913
129298;-9991
129921;-10044
129946;-10163
130856;-10262
131693;-10288
131930;-10322
132399;-10494
133321;-10567
133920;-10739
135085;-10838
136315;-10898
136837;-11070
139230;-11152
140207;-11178
140612;-11287
140791;-11292
142415;-11483
142570;-11537
143653;-11556
144175;-11609
144212;-11728
148192;-11940
148237;-12059
152916;-12157
152967;-12276
156702;-12336
174814;-12617
