955.625;-40294
481.284;-8398
482.836;-10068
483.546;-10611
483.823;-10710
483.963;-10832
484.576;-11256
484.85;-11294
489.267;-14176
489.86;-14358
489.954;-14718
490.112;-14923
490.696;-15145
491.025;-15201
491.476;-15204
491.772;-15628
493.157;-16141
494.345;-16399
494.514;-16434
495.822;-17199
495.961;-17411
496.611;-17518
497.349;-17833
498.634;-18094
498.929;-18209
499.094;-18409
499.391;-18508
499.758;-18791
500.167;-18853
501.471;-18970
501.704;-19366
501.831;-19367
502.253;-19429
502.866;-19505
503.732;-19608
503.775;-19792
504.01;-19855
504.353;-19991
504.537;-20142
505.398;-20227
505.784;-20426
506.652;-20442
507.671;-20829
507.884;-20886
508.038;-21008
509.485;-21248
510.404;-21388
510.876;-21509
511.123;-21562
511.719;-21880
512.82;-21942
513.088;-22038
513.252;-22302
514.776;-22702
516.457;-22932
517.172;-23152
517.32;-23299
518.225;-23445
519.021;-23514
519.107;-23578
520.455;-23774
520.6;-23965
521.05;-24070
521.781;-24160
522.574;-24331
523.618;-24345
524.042;-24717
525.028;-24798
525.786;-24826
527.774;-25432
528.518;-25494
532.26;-26230
536.334;-26868
548.255;-28302
548.973;-28401
558.857;-29677
560.462;-29867
561.909;-29975
562.929;-30116
563.816;-30220
564.922;-30272
565.516;-30437
567.544;-30464
567.608;-30698
568.624;-30760
569.582;-30807
570.323;-30816
570.665;-30930
571.265;-30945
573.45;-31174
573.493;-31293
574.454;-31392
577.478;-31555
577.7;-31677
579.018;-31721
579.925;-31840
581.161;-31890
583.151;-32001
583.606;-32077
584.345;-32135
584.496;-32199
586.499;-32330
587.051;-32489
588.171;-32569
590.603;-32685
591.142;-32768
592.111;-32834
592.922;-33000
595.358;-33101
595.679;-33138
597.005;-33229
598.912;-33263
600.269;-33539
603.891;-33581
604.547;-33776
604.749;-33832
608.051;-33961
609.173;-34069
612.824;-34254
616.538;-34292
616.642;-34383
618.069;-34457
619.903;-34585
621.406;-34620
624.823;-34643
624.949;-34730
627.097;-34806
627.451;-35063
631.684;-35081
633.53;-35190
634.805;-35208
634.889;-35256
636.174;-35368
638.811;-35373
639.823;-35562
641.83;-35661
642.24;-35737
643.983;-35938
646.873;-35950
649.777;-36082
650.151;-36110
654.38;-36177
656.464;-36375
659.023;-36449
661.726;-36588
663.795;-36595
664.968;-36623
666.54;-36756
670.76;-36815
671.487;-36888
672.712;-36900
673.924;-36914
676.329;-37087
679.551;-37099
680.615;-37146
682.293;-37207
684.171;-37245
684.502;-37293
686.411;-37331
689.077;-37402
689.249;-37439
690.82;-37456
692.361;-37486
693.004;-37496
693.332;-37538
693.971;-37548
695.526;-37624
