124663;-3365
125829;-4985
126102;-5940
126358;-6524
126489;-6916
128256;-7509
128807;-7632
129300;-7662
129461;-8057
129664;-8484
131899;-9094
132553;-9382
133831;-9615
134367;-9932
136295;-9958
136423;-10030
136575;-10263
137211;-10289
137492;-10352
137897;-10508
139077;-10580
139720;-10730
140138;-10839
140553;-10902
141458;-10928
142510;-10989
142733;-11061
143507;-11152
143686;-11233
144204;-11306
145157;-11478
147051;-11483
147847;-11637
148698;-11709
148989;-11728
149039;-11809
152477;-11887
152529;-11959
153899;-12059
156079;-12157
156135;-12276
160228;-12280
160899;-12359
166313;-12411
166383;-12530
178657;-12550
181744;-12617
