496.784;-8956
497.236;-10110
497.668;-11439
498.943;-14000
499.554;-14147
499.951;-14278
500.389;-14386
500.455;-14706
500.536;-14812
500.821;-14918
500.936;-14943
501.412;-14953
501.415;-15056
501.477;-15074
501.483;-15221
501.752;-15279
501.835;-15507
502.392;-15686
502.799;-15817
503.125;-15987
503.363;-16095
503.442;-16411
504.064;-16696
504.358;-16717
504.737;-17022
504.898;-17039
504.953;-17072
505.061;-17105
505.421;-17154
505.476;-17216
505.484;-17317
505.903;-17448
506.132;-17529
506.495;-17627
506.553;-17660
506.766;-17741
507.216;-17909
507.791;-17970
507.874;-18214
507.938;-18247
508.614;-18273
508.652;-18496
508.841;-18544
509.142;-18567
509.274;-18675
509.483;-18731
509.773;-18746
509.966;-18782
510.062;-18906
510.296;-19088
510.609;-19200
511.218;-19250
511.256;-19379
511.723;-19462
511.941;-19526
511.992;-19591
512.409;-19609
512.432;-19620
512.692;-19662
512.85;-19840
512.919;-19943
513.001;-19966
513.372;-20074
513.967;-20205
514.054;-20253
514.301;-20269
514.364;-20309
514.733;-20359
514.838;-20465
515.301;-20558
515.549;-20612
515.81;-20714
515.937;-20720
516.007;-20840
516.529;-20861
516.614;-20971
516.728;-20987
516.91;-21053
517.16;-21122
517.519;-21184
517.634;-21200
517.785;-21233
517.892;-21301
518.245;-21331
518.514;-21380
518.629;-21448
518.801;-21465
518.921;-21492
519.007;-21640
519.323;-21666
519.628;-21771
519.749;-21787
520.275;-21798
520.372;-21918
520.805;-22002
521.296;-22127
521.433;-22133
522.025;-22159
522.12;-22204
522.334;-22345
522.495;-22358
522.571;-22444
523.615;-22576
524.011;-22714
524.558;-22840
524.711;-22859
525.288;-22901
525.88;-22971
526.036;-23073
526.306;-23115
526.949;-23200
527.06;-23233
527.81;-23303
527.845;-23351
528.65;-23450
528.735;-23614
528.892;-23679
529.655;-23756
530.236;-23949
530.777;-24033
531.253;-24043
531.316;-24107
532;-24238
532.603;-24310
532.947;-24341
532.979;-24390
533.156;-24441
533.546;-24471
534.231;-24500
534.448;-24661
534.879;-24702
535.155;-24792
536.129;-24934
536.521;-24966
537.418;-25075
537.513;-25134
537.902;-25163
538.318;-25222
538.428;-25254
539.543;-25407
540.164;-25575
540.878;-25576
541.482;-25624
542.136;-25801
542.725;-25844
543.007;-25859
543.042;-25874
543.759;-25990
544.686;-26089
545.174;-26160
545.876;-26254
546.232;-26289
546.487;-26339
547.177;-26368
547.474;-26480
547.989;-26527
548.798;-26642
549.843;-26667
549.898;-26750
550.626;-26835
550.861;-26860
551.345;-26953
552.282;-27035
552.888;-27091
553.341;-27167
553.642;-27172
554.284;-27232
554.488;-27252
554.999;-27284
555.324;-27349
555.644;-27429
555.724;-27452
556.38;-27464
556.805;-27471
557.041;-27503
557.229;-27513
557.339;-27614
558.444;-27622
558.607;-27675
559.312;-27785
559.402;-27789
560.364;-27801
560.52;-27835
560.772;-27918
560.972;-27924
561.358;-27937
561.65;-28026
562.25;-28068
563.267;-28137
563.881;-28193
563.923;-28246
564.099;-28280
564.987;-28307
565.306;-28322
565.404;-28372
566.355;-28396
567.017;-28421
567.677;-28531
567.984;-28538
568.188;-28608
568.368;-28634
569.266;-28733
570.762;-28775
571.358;-28777
571.577;-28828
571.998;-28900
572.579;-28925
573.048;-29036
573.755;-29037
573.79;-29056
574.18;-29065
574.571;-29076
574.852;-29113
575.085;-29119
575.616;-29260
575.873;-29261
576.392;-29288
576.618;-29310
577.661;-29358
577.857;-29402
579.003;-29490
579.291;-29573
580.267;-29595
581.029;-29650
581.82;-29673
582.244;-29697
582.299;-29702
582.384;-29774
583.225;-29802
584.385;-29815
584.806;-29881
584.916;-29893
585.494;-29994
586.851;-30009
588.137;-30018
588.642;-30102
589.214;-30188
589.384;-30235
590.917;-30296
592.38;-30340
593.036;-30454
594.563;-30564
597.222;-30654
597.531;-30665
598.159;-30679
598.72;-30707
598.943;-30757
600.409;-30856
602.923;-30858
603.024;-30920
603.026;-30976
605.338;-31011
605.973;-31019
606.135;-31167
608.821;-31180
609.831;-31224
610.275;-31270
611.838;-31359
612.738;-31409
613.113;-31420
615.467;-31521
617.068;-31567
618.387;-31628
619.529;-31630
620.383;-31643
620.671;-31677
620.913;-31761
621.889;-31819
625.646;-31922
626.104;-31933
626.296;-31961
627.163;-32055
628.698;-32072
631.987;-32100
632.487;-32121
632.632;-32166
634.657;-32190
635.073;-32297
638.44;-32311
638.726;-32366
640.436;-32399
640.533;-32415
641.666;-32522
645.213;-32548
645.684;-32577
649.668;-32709
654.28;-32752
659.013;-32756
660.193;-32848
661.447;-32892
663.84;-33050
669.033;-33062
674.405;-33146
685.823;-33253
692.627;-33262
695.195;-33278
695.833;-33302
697.003;-33351
697.688;-33373
698.259;-33375
698.765;-33441
699;-33443
699.348;-33481
700.495;-33530
701.714;-33574
703.107;-33644
703.482;-33661
704.803;-33722
706.355;-33738
707.446;-33787
709.208;-33791
709.353;-33815
709.727;-33831
710.204;-33942
711.157;-33962
712.71;-33978
714.602;-33997
720.515;-34032
720.666;-34228
758.744;-34253
761.33;-34259
761.713;-34336
764.793;-34483
770.031;-34553
784.015;-34730
789.479;-34817
790.692;-34857
796.528;-34919
807.453;-34942
809.786;-35025
811.969;-35040
819.013;-35100
827.885;-35141
838.985;-35148
853.722;-35450
