609.52;-11789
607.018;-11770
602.526;-11704
593.159;-11642
591.241;-11519
587.05;-11460
583.952;-11398
578.498;-11260
574.666;-11011
573.862;-11010
573.649;-11006
572.163;-10949
571.936;-10863
569.375;-10856
566.93;-10837
565.897;-10833
561.669;-10830
554.312;-10709
552.792;-10586
550.542;-10460
549.581;-10459
549.448;-10455
548.595;-10448
547.961;-10398
543.762;-10260
542.508;-10137
541.793;-10068
541.268;-10067
539.782;-10010
539.657;-10006
539.655;-9924
537.997;-9900
534.625;-9897
531.354;-9770
531.258;-9766
529.772;-9709
527.24;-9516
526.768;-9509
526.677;-9505
525.754;-9459
525.661;-9455
525.191;-9448
523.893;-9378
522.407;-9321
522.318;-9317
521.367;-9198
521.279;-9194
520.715;-9129
518.887;-9067
518.803;-8981
517.498;-8958
517.424;-8954
515.938;-8897
514.613;-8827
513.127;-8770
513.055;-8766
512.093;-8647
512.022;-8643
510.85;-8566
509.603;-8516
509.364;-8509
509.296;-8505
506.873;-8378
505.995;-8255
505.63;-8181
505.261;-8090
504.752;-8058
504.211;-8015
502.725;-7958
502.667;-7954
502.476;-7920
500.228;-7827
499.354;-7704
499.305;-7618
499.037;-7569
497.083;-7566
496.339;-7401
496.087;-7369
495.587;-7278
495.343;-7204
495.095;-7111
494.591;-7081
494.494;-7071
494.02;-7018
492.075;-7015
491.326;-6850
491.326;-6767
491.08;-6757
490.576;-6727
490.538;-6641
489.407;-6629
488.656;-6589
488.592;-6432
487.84;-6392
487.155;-6206
486.998;-6134
486.559;-6094
485.488;-6078
484.734;-6038
484.645;-5820
484.085;-5790
483.89;-5780
482.44;-5652
482.426;-5457
481.76;-5455
481.486;-5269
480.729;-5229
480.708;-5157
479.283;-5101
478.559;-4843
478.548;-4648
477.982;-4646
477.405;-4405
477.36;-4373
477.103;-4348
475.958;-4292
475.334;-4019
475.325;-3824
474.839;-3822
473.152;-3468
597.686;-11698
721.05;-12216
728.676;-12240
750.258;-12268
605.675;-11747
561.289;-10747
579.57;-11326
544.904;-10379
604.823;-11711
543.422;-10178
511.311;-8628
551.104;-10575
585.828;-11436
575.412;-11178
527.316;-9628
512.798;-8685
588.013;-11515
700.094;-12167
708.799;-12179
688.27;-12158
644.75;-12054
635.608;-11948
665.7;-12106
663.746;-12067
611.348;-11872
727.123;-12231
666.077;-12130
658.322;-12058
622.6;-11944
468;-0
468.422;-354
468.425;-823
468.911;-1177
469.475;-1276
469.478;-1745
470.045;-2099
470.699;-2521
471.367;-2875
472.168;-2906
472.362;-2928
472.618;-3108
473.124;-3350
473.924;-3704
477.924;-4585
468.708;-896
